car_shop_db	pg_catalog	btoidvectorcmp_404	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	hashoptions_2786	ROUTINE	1	text																car_shop_db	pg_catalog	text					a1
car_shop_db	pg_catalog	hashoidvector_457	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	hashint2vector_398	ROUTINE	1	smallint																car_shop_db	pg_catalog	int2					a1
car_shop_db	pg_catalog	oidvectorne_619	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	oidvectorne_619	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	oidvectorlt_677	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	oidvectorlt_677	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	oidvectorle_678	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	oidvectorle_678	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	oidvectoreq_679	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	oidvectoreq_679	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	oidvectorge_680	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	oidvectorge_680	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	oidvectorgt_681	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	oidvectorgt_681	ROUTINE	2	oid																car_shop_db	pg_catalog	oid					a2
car_shop_db	pg_catalog	array_fill_1193	ROUTINE	2	integer																car_shop_db	pg_catalog	int4					a2
car_shop_db	pg_catalog	array_fill_1286	ROUTINE	2	integer																car_shop_db	pg_catalog	int4					a2
car_shop_db	pg_catalog	array_fill_1286	ROUTINE	3	integer																car_shop_db	pg_catalog	int4					a3
car_shop_db	pg_catalog	gistoptions_2787	ROUTINE	1	text																car_shop_db	pg_catalog	text					a1
car_shop_db	pg_catalog	aclinsert_1035	ROUTINE	1	aclitem																car_shop_db	pg_catalog	aclitem					a1
car_shop_db	pg_catalog	aclremove_1036	ROUTINE	1	aclitem																car_shop_db	pg_catalog	aclitem					a1
car_shop_db	pg_catalog	aclcontains_1037	ROUTINE	1	aclitem																car_shop_db	pg_catalog	aclitem					a1
car_shop_db	pg_catalog	bpchartypmodin_2913	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	varchartypmodin_2915	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	timetypmodin_2909	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	timestamptztypmodin_2907	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	intervaltypmodin_2903	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	timestamptypmodin_2905	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	oidvectortypes_1349	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	timetztypmodin_2911	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	bittypmodin_2919	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	varbittypmodin_2902	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	pg_options_to_table_2289	ROUTINE	1	text																car_shop_db	pg_catalog	text					a1
car_shop_db	pg_catalog	numerictypmodin_2917	ROUTINE	1	cstring																car_shop_db	pg_catalog	cstring					a1
car_shop_db	pg_catalog	float8_avg_1830	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_var_pop_2512	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_var_samp_1831	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_stddev_pop_2513	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_stddev_samp_1832	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	numeric_accum_1833	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	numeric_avg_accum_2858	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	int2_accum_1834	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	int4_accum_1835	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	int8_accum_1836	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	int8_avg_accum_2746	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	numeric_avg_1837	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	numeric_var_pop_2514	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	numeric_var_samp_1838	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	numeric_stddev_pop_2596	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	numeric_stddev_samp_1839	ROUTINE	1	numeric																car_shop_db	pg_catalog	numeric					a1
car_shop_db	pg_catalog	interval_accum_1843	ROUTINE	1	interval																car_shop_db	pg_catalog	interval					a1
car_shop_db	pg_catalog	interval_avg_1844	ROUTINE	1	interval																car_shop_db	pg_catalog	interval					a1
car_shop_db	pg_catalog	int2_avg_accum_1962	ROUTINE	1	bigint																car_shop_db	pg_catalog	int8					a1
car_shop_db	pg_catalog	int4_avg_accum_1963	ROUTINE	1	bigint																car_shop_db	pg_catalog	int8					a1
car_shop_db	pg_catalog	int8_avg_1964	ROUTINE	1	bigint																car_shop_db	pg_catalog	int8					a1
car_shop_db	pg_catalog	float8_regr_accum_2806	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_sxx_2807	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_syy_2808	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
