pg_catalog	pg_type	typtypmod	0	4	2	{-1}	{0.9964664578437805}		0.9989988
pg_catalog	pg_type	typndims	0	4	1	{0}	{1.00000000}		1
pg_catalog	pg_type	typdefaultbin	0.99646646	433	-1				
pg_catalog	pg_type	typdefault	0.99646646	43	-1				
pg_catalog	pg_proc	proname	0	64	-0.81891894	{max,min,overlaps,has_column_privilege,date_part,int4,length,substring,sum,to_char,avg,int8,abs,generate_series,has_any_column_privilege,has_database_privilege,has_foreign_data_wrapper_privilege,has_function_privilege,has_language_privilege,has_schema_privilege,has_server_privilege,has_table_privilege,has_tablespace_privilege,numeric,pg_has_role,point,stddev,stddev_pop,stddev_samp,text,time,timestamptz,timezone,var_pop,var_samp,variance,age,float4,float8,int2,isfinite,timestamp,bit_and,bit_or,mod,octet_length,pg_get_viewdef,polygon,substr,trunc,ts_headline,ts_rank,ts_rank_cd,area,bit,bit_length,box,bpchar,btrim,circle,date,date_trunc,interval,ishorizontal,isvertical,lag,lead,like,log,name,notlike,position,round,timetz,to_ascii,abbrev,abstime,array_fill,ceil,ceiling,center,char,char_length,character_length,count,enum_range,exp,floor,generate_subscripts,isparallel,isperp,like_escape,ln,lo_import,lpad,lseg,ltrim,md5,npoints,obj_description}	{0.009009009227156639,0.009009009227156639,0.005855855997651815,0.0054054055362939835,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0031531532295048237,0.0031531532295048237,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0022522523067891598,0.0022522523067891598,0.0022522523067891598,0.0022522523067891598,0.0022522523067891598,0.0022522523067891598,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0018018018454313278,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639,0.0009009009227156639}	{RI_FKey_cascade_del,_pg_keysequal,aclinsert,anynonarray_out,array_lt,atan,bitnot,boolor_statefunc,box_in,bpchar_pattern_ge,bpcharne,btcostestimate,btint8cmp,byteage,cash_gt,cbrt,cidr_recv,circle_le,close_ls,cstring_in,database_to_xml_and_xmlschema,date_le_timestamptz,datetimetz_pl,dist_sl,enum_cmp,euc_cn_to_utf8,float48ge,float4lt,float84mul,float8_stddev_pop,float8recv,getpgusername,ginrescan,gistendscan,gtsvector_consistent,hashfloat4,hashrestrpos,inet_out,int24mi,int2_sum,int2pl,int42gt,int4_avg_accum,int4ne,int82lt,int8_sum,int8ne,internal_in,interval_out,iso_to_mic,latin1_to_mic,line_recv,lseg_ge,macaddr_eq,mic_to_iso,nameicregexeq,network_eq,numeric_add,numeric_lt,numerictypmodout,oidvectorgt,overlay,path_npoints,pg_char_to_encoding,pg_get_function_result,pg_postmaster_start_time,pg_stat_get_backend_client_port,pg_stat_get_db_blocks_fetched,pg_stat_get_live_tuples,pg_total_relation_size,point_add,poly_center,poly_send,query_to_xmlschema,record_ne,regexeqsel,regopersend,regr_syy,row_number,set_masklen,smgreq,text_gt,textlike,tidout,time_pl_interval,timestamp_gt,timestamp_out,timestamptz_gt_timestamp,timestamptz_smaller,timetz_pl_interval,tintervallenle,to_timestamp,ts_rewrite,tsquery_lt,tsvectorin,unknownsend,utf8_to_shift_jis_2004,varbit_out,varcharsend,win866_to_win1251,xpath}	0.2177705
pg_catalog	pg_proc	pronamespace	0	4	2	{11,11326}	{0.9945945739746094,0.0054054055362939835}		1
pg_catalog	pg_proc	proowner	0	4	1	{10}	{1.00000000}		1
pg_catalog	pg_proc	prolang	0	4	3	{12,13,14}	{0.930630624294281,0.04054053872823715,0.028828829526901245}		0.9615858
pg_catalog	pg_proc	procost	0	4	5	{1,100}	{0.98063063621521,0.014414414763450623}	{2,10,10}	0.9908399
pg_catalog	pg_proc	prorows	0	4	10	{0,1000}	{0.9837837815284729,0.010810811072587967}	{1,3,16,16,100,100,400,10000}	0.9867498
