pg_catalog	pg_aggregate	pg_aggregate_fnoid_index		CREATE UNIQUE INDEX pg_aggregate_fnoid_index ON pg_aggregate USING btree (aggfnoid)
pg_catalog	pg_am	pg_am_name_index		CREATE UNIQUE INDEX pg_am_name_index ON pg_am USING btree (amname)
pg_catalog	pg_am	pg_am_oid_index		CREATE UNIQUE INDEX pg_am_oid_index ON pg_am USING btree (oid)
pg_catalog	pg_amop	pg_amop_fam_strat_index		CREATE UNIQUE INDEX pg_amop_fam_strat_index ON pg_amop USING btree (amopfamily, amoplefttype, amoprighttype, amopstrategy)
pg_catalog	pg_amop	pg_amop_opr_fam_index		CREATE UNIQUE INDEX pg_amop_opr_fam_index ON pg_amop USING btree (amopopr, amopfamily)
pg_catalog	pg_amop	pg_amop_oid_index		CREATE UNIQUE INDEX pg_amop_oid_index ON pg_amop USING btree (oid)
pg_catalog	pg_amproc	pg_amproc_fam_proc_index		CREATE UNIQUE INDEX pg_amproc_fam_proc_index ON pg_amproc USING btree (amprocfamily, amproclefttype, amprocrighttype, amprocnum)
pg_catalog	pg_amproc	pg_amproc_oid_index		CREATE UNIQUE INDEX pg_amproc_oid_index ON pg_amproc USING btree (oid)
pg_catalog	pg_attrdef	pg_attrdef_adrelid_adnum_index		CREATE UNIQUE INDEX pg_attrdef_adrelid_adnum_index ON pg_attrdef USING btree (adrelid, adnum)
pg_catalog	pg_attrdef	pg_attrdef_oid_index		CREATE UNIQUE INDEX pg_attrdef_oid_index ON pg_attrdef USING btree (oid)
pg_catalog	pg_attribute	pg_attribute_relid_attnam_index		CREATE UNIQUE INDEX pg_attribute_relid_attnam_index ON pg_attribute USING btree (attrelid, attname)
pg_catalog	pg_attribute	pg_attribute_relid_attnum_index		CREATE UNIQUE INDEX pg_attribute_relid_attnum_index ON pg_attribute USING btree (attrelid, attnum)
pg_catalog	pg_authid	pg_authid_rolname_index	pg_global	CREATE UNIQUE INDEX pg_authid_rolname_index ON pg_authid USING btree (rolname)
pg_catalog	pg_authid	pg_authid_oid_index	pg_global	CREATE UNIQUE INDEX pg_authid_oid_index ON pg_authid USING btree (oid)
pg_catalog	pg_auth_members	pg_auth_members_role_member_index	pg_global	CREATE UNIQUE INDEX pg_auth_members_role_member_index ON pg_auth_members USING btree (roleid, member)
pg_catalog	pg_auth_members	pg_auth_members_member_role_index	pg_global	CREATE UNIQUE INDEX pg_auth_members_member_role_index ON pg_auth_members USING btree (member, roleid)
pg_catalog	pg_cast	pg_cast_oid_index		CREATE UNIQUE INDEX pg_cast_oid_index ON pg_cast USING btree (oid)
pg_catalog	pg_cast	pg_cast_source_target_index		CREATE UNIQUE INDEX pg_cast_source_target_index ON pg_cast USING btree (castsource, casttarget)
pg_catalog	pg_class	pg_class_oid_index		CREATE UNIQUE INDEX pg_class_oid_index ON pg_class USING btree (oid)
pg_catalog	pg_class	pg_class_relname_nsp_index		CREATE UNIQUE INDEX pg_class_relname_nsp_index ON pg_class USING btree (relname, relnamespace)
pg_catalog	pg_constraint	pg_constraint_conname_nsp_index		CREATE INDEX pg_constraint_conname_nsp_index ON pg_constraint USING btree (conname, connamespace)
pg_catalog	pg_constraint	pg_constraint_conrelid_index		CREATE INDEX pg_constraint_conrelid_index ON pg_constraint USING btree (conrelid)
pg_catalog	pg_constraint	pg_constraint_contypid_index		CREATE INDEX pg_constraint_contypid_index ON pg_constraint USING btree (contypid)
pg_catalog	pg_constraint	pg_constraint_oid_index		CREATE UNIQUE INDEX pg_constraint_oid_index ON pg_constraint USING btree (oid)
pg_catalog	pg_conversion	pg_conversion_default_index		CREATE UNIQUE INDEX pg_conversion_default_index ON pg_conversion USING btree (connamespace, conforencoding, contoencoding, oid)
pg_catalog	pg_conversion	pg_conversion_name_nsp_index		CREATE UNIQUE INDEX pg_conversion_name_nsp_index ON pg_conversion USING btree (conname, connamespace)
pg_catalog	pg_conversion	pg_conversion_oid_index		CREATE UNIQUE INDEX pg_conversion_oid_index ON pg_conversion USING btree (oid)
pg_catalog	pg_database	pg_database_datname_index	pg_global	CREATE UNIQUE INDEX pg_database_datname_index ON pg_database USING btree (datname)
pg_catalog	pg_database	pg_database_oid_index	pg_global	CREATE UNIQUE INDEX pg_database_oid_index ON pg_database USING btree (oid)
pg_catalog	pg_depend	pg_depend_depender_index		CREATE INDEX pg_depend_depender_index ON pg_depend USING btree (classid, objid, objsubid)
pg_catalog	pg_depend	pg_depend_reference_index		CREATE INDEX pg_depend_reference_index ON pg_depend USING btree (refclassid, refobjid, refobjsubid)
pg_catalog	pg_description	pg_description_o_c_o_index		CREATE UNIQUE INDEX pg_description_o_c_o_index ON pg_description USING btree (objoid, classoid, objsubid)
pg_catalog	pg_shdescription	pg_shdescription_o_c_index	pg_global	CREATE UNIQUE INDEX pg_shdescription_o_c_index ON pg_shdescription USING btree (objoid, classoid)
pg_catalog	pg_enum	pg_enum_oid_index		CREATE UNIQUE INDEX pg_enum_oid_index ON pg_enum USING btree (oid)
pg_catalog	pg_enum	pg_enum_typid_label_index		CREATE UNIQUE INDEX pg_enum_typid_label_index ON pg_enum USING btree (enumtypid, enumlabel)
pg_catalog	pg_index	pg_index_indrelid_index		CREATE INDEX pg_index_indrelid_index ON pg_index USING btree (indrelid)
pg_catalog	pg_index	pg_index_indexrelid_index		CREATE UNIQUE INDEX pg_index_indexrelid_index ON pg_index USING btree (indexrelid)
pg_catalog	pg_inherits	pg_inherits_relid_seqno_index		CREATE UNIQUE INDEX pg_inherits_relid_seqno_index ON pg_inherits USING btree (inhrelid, inhseqno)
pg_catalog	pg_language	pg_language_name_index		CREATE UNIQUE INDEX pg_language_name_index ON pg_language USING btree (lanname)
pg_catalog	pg_language	pg_language_oid_index		CREATE UNIQUE INDEX pg_language_oid_index ON pg_language USING btree (oid)
pg_catalog	pg_largeobject	pg_largeobject_loid_pn_index		CREATE UNIQUE INDEX pg_largeobject_loid_pn_index ON pg_largeobject USING btree (loid, pageno)
pg_catalog	pg_namespace	pg_namespace_nspname_index		CREATE UNIQUE INDEX pg_namespace_nspname_index ON pg_namespace USING btree (nspname)
pg_catalog	pg_namespace	pg_namespace_oid_index		CREATE UNIQUE INDEX pg_namespace_oid_index ON pg_namespace USING btree (oid)
pg_catalog	pg_opclass	pg_opclass_am_name_nsp_index		CREATE UNIQUE INDEX pg_opclass_am_name_nsp_index ON pg_opclass USING btree (opcmethod, opcname, opcnamespace)
pg_catalog	pg_opclass	pg_opclass_oid_index		CREATE UNIQUE INDEX pg_opclass_oid_index ON pg_opclass USING btree (oid)
pg_catalog	pg_operator	pg_operator_oid_index		CREATE UNIQUE INDEX pg_operator_oid_index ON pg_operator USING btree (oid)
pg_catalog	pg_operator	pg_operator_oprname_l_r_n_index		CREATE UNIQUE INDEX pg_operator_oprname_l_r_n_index ON pg_operator USING btree (oprname, oprleft, oprright, oprnamespace)
pg_catalog	pg_opfamily	pg_opfamily_am_name_nsp_index		CREATE UNIQUE INDEX pg_opfamily_am_name_nsp_index ON pg_opfamily USING btree (opfmethod, opfname, opfnamespace)
pg_catalog	pg_opfamily	pg_opfamily_oid_index		CREATE UNIQUE INDEX pg_opfamily_oid_index ON pg_opfamily USING btree (oid)
pg_catalog	pg_pltemplate	pg_pltemplate_name_index	pg_global	CREATE UNIQUE INDEX pg_pltemplate_name_index ON pg_pltemplate USING btree (tmplname)
pg_catalog	pg_proc	pg_proc_oid_index		CREATE UNIQUE INDEX pg_proc_oid_index ON pg_proc USING btree (oid)
pg_catalog	pg_proc	pg_proc_proname_args_nsp_index		CREATE UNIQUE INDEX pg_proc_proname_args_nsp_index ON pg_proc USING btree (proname, proargtypes, pronamespace)
pg_catalog	pg_rewrite	pg_rewrite_oid_index		CREATE UNIQUE INDEX pg_rewrite_oid_index ON pg_rewrite USING btree (oid)
pg_catalog	pg_rewrite	pg_rewrite_rel_rulename_index		CREATE UNIQUE INDEX pg_rewrite_rel_rulename_index ON pg_rewrite USING btree (ev_class, rulename)
pg_catalog	pg_shdepend	pg_shdepend_depender_index	pg_global	CREATE INDEX pg_shdepend_depender_index ON pg_shdepend USING btree (dbid, classid, objid, objsubid)
pg_catalog	pg_shdepend	pg_shdepend_reference_index	pg_global	CREATE INDEX pg_shdepend_reference_index ON pg_shdepend USING btree (refclassid, refobjid)
pg_catalog	pg_statistic	pg_statistic_relid_att_index		CREATE UNIQUE INDEX pg_statistic_relid_att_index ON pg_statistic USING btree (starelid, staattnum)
pg_catalog	pg_tablespace	pg_tablespace_oid_index	pg_global	CREATE UNIQUE INDEX pg_tablespace_oid_index ON pg_tablespace USING btree (oid)
pg_catalog	pg_tablespace	pg_tablespace_spcname_index	pg_global	CREATE UNIQUE INDEX pg_tablespace_spcname_index ON pg_tablespace USING btree (spcname)
pg_catalog	pg_trigger	pg_trigger_tgconstrname_index		CREATE INDEX pg_trigger_tgconstrname_index ON pg_trigger USING btree (tgconstrname)
pg_catalog	pg_trigger	pg_trigger_tgrelid_tgname_index		CREATE UNIQUE INDEX pg_trigger_tgrelid_tgname_index ON pg_trigger USING btree (tgrelid, tgname)
pg_catalog	pg_trigger	pg_trigger_oid_index		CREATE UNIQUE INDEX pg_trigger_oid_index ON pg_trigger USING btree (oid)
pg_catalog	pg_ts_config	pg_ts_config_cfgname_index		CREATE UNIQUE INDEX pg_ts_config_cfgname_index ON pg_ts_config USING btree (cfgname, cfgnamespace)
pg_catalog	pg_ts_config	pg_ts_config_oid_index		CREATE UNIQUE INDEX pg_ts_config_oid_index ON pg_ts_config USING btree (oid)
pg_catalog	pg_ts_config_map	pg_ts_config_map_index		CREATE UNIQUE INDEX pg_ts_config_map_index ON pg_ts_config_map USING btree (mapcfg, maptokentype, mapseqno)
pg_catalog	pg_ts_dict	pg_ts_dict_dictname_index		CREATE UNIQUE INDEX pg_ts_dict_dictname_index ON pg_ts_dict USING btree (dictname, dictnamespace)
pg_catalog	pg_ts_dict	pg_ts_dict_oid_index		CREATE UNIQUE INDEX pg_ts_dict_oid_index ON pg_ts_dict USING btree (oid)
pg_catalog	pg_ts_parser	pg_ts_parser_prsname_index		CREATE UNIQUE INDEX pg_ts_parser_prsname_index ON pg_ts_parser USING btree (prsname, prsnamespace)
pg_catalog	pg_ts_parser	pg_ts_parser_oid_index		CREATE UNIQUE INDEX pg_ts_parser_oid_index ON pg_ts_parser USING btree (oid)
pg_catalog	pg_ts_template	pg_ts_template_tmplname_index		CREATE UNIQUE INDEX pg_ts_template_tmplname_index ON pg_ts_template USING btree (tmplname, tmplnamespace)
pg_catalog	pg_ts_template	pg_ts_template_oid_index		CREATE UNIQUE INDEX pg_ts_template_oid_index ON pg_ts_template USING btree (oid)
pg_catalog	pg_type	pg_type_oid_index		CREATE UNIQUE INDEX pg_type_oid_index ON pg_type USING btree (oid)
pg_catalog	pg_type	pg_type_typname_nsp_index		CREATE UNIQUE INDEX pg_type_typname_nsp_index ON pg_type USING btree (typname, typnamespace)
pg_catalog	pg_foreign_data_wrapper	pg_foreign_data_wrapper_oid_index		CREATE UNIQUE INDEX pg_foreign_data_wrapper_oid_index ON pg_foreign_data_wrapper USING btree (oid)
